id,term,english,category,alphabet_index,korean_initial,definition,detailed_explanation,related_concepts,source_files,exam_note,bok_appeared,importance,difficulty,concept_image_url,concept_image_alt,known_status,last_reviewed,review_count
CS-456,세트 연관 매핑,Set-Associative Mapping,컴퓨터구조,#,ㅅ,세트 연관 매핑은 캐시를 여러 세트로 나누고 각 메모리 블록이 정해진 세트 안의 여러 라인 중 하나에 들어가도록 해 직접 매핑과 완전 연관의 절충을 제공하는 방식입니다.,"의미: 세트 연관 매핑에서는 주소의 인덱스가 세트를 선택하고, 선택된 세트 안에서 태그를 비교해 어느 way에 데이터가 있는지 찾습니다. n-way set associative cache는 각 세트에 n개의 후보 라인을 둡니다. 활용: 직접 매핑보다 충돌 미스를 줄이고, 완전 연관보다 하드웨어 비교 비용을 낮춥니다. way 수가 늘면 적중률은 좋아질 수 있지만 전력과 지연이 증가합니다. 금융권 성능 튜닝에서는 데이터 구조가 특정 캐시 세트에 몰려 conflict miss를 만들 수 있음을 알고, 배열 크기와 정렬을 조정하는 설명으로 연결할 수 있습니다.","[[직접 매핑]], [[완전 연관 매핑]], [[쓰기 스루]], [[쓰기 백]], [[CPU]]",보강 개념(페이지 직접 언급 없음),"컴퓨터구조 문제에서는 세트 연관 매핑의 정의만 쓰지 말고 관련 개념(직접 매핑, 완전 연관 매핑, 쓰기 스루)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,하,하,/api/concept-images/CS-456.svg,"세트 연관 매핑(컴퓨터구조)의 핵심 정의와 관련 개념을 요약한 CSV 링크 기반 동적 개념 이미지; 관련 개념: 직접 매핑, 완전 연관 매핑, 쓰기 스루",,,0
CS-457,셀렉션,Selection,데이터베이스,#,ㅅ,"셀렉션은 관계 대수에서 조건을 만족하는 튜플만 선택하는 행 필터 연산으로, SQL의 WHERE 절과 대응되는 기본 연산입니다.","의미: 셀렉션은 릴레이션에서 주어진 조건을 만족하는 튜플만 남기는 단항 연산이다. 기호로는 보통 σ를 사용하며, 속성을 줄이는 프로젝션과 달리 열 구조는 유지하고 행의 수만 줄인다. 활용: SQL의 WHERE 조건, 예를 들어 거래일자가 특정 기간이고 상태가 정상인 행만 선택하는 작업에 해당한다. 옵티마이저는 가능한 한 셀렉션을 조인보다 먼저 적용해 중간 결과 크기를 줄이려 한다. 조건의 선택도와 인덱스 존재 여부가 성능에 직접 영향을 주므로 관계 대수와 실행 계획을 연결해 이해해야 한다.","[[참조 무결성]], [[관계 대수]], [[프로젝션]], [[조인]], [[SQL]]",보강 개념(페이지 직접 언급 없음),"데이터베이스 문제에서는 셀렉션의 정의만 쓰지 말고 관련 개념(참조 무결성, 관계 대수, 프로젝션)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,중,중,/api/concept-images/CS-457.svg,"셀렉션(데이터베이스)의 핵심 정의와 관련 개념을 요약한 CSV 링크 기반 동적 개념 이미지; 관련 개념: 참조 무결성, 관계 대수, 프로젝션",,,0
CS-458,소멸자,Destructor,프로그래밍 언어,#,ㅅ,소멸자는 객체 수명이 끝날 때 파일 핸들·메모리·락 같은 자원을 정리하도록 호출되는 종료 처리 메커니즘입니다.,"의미: 소멸자는 C++처럼 객체가 파괴될 때 자동 호출되어 동적 메모리나 시스템 자원을 해제하는 특수 메서드입니다. Java의 finalizer처럼 GC 기반 종료 훅과는 시점 보장이 다르며, 소멸자 호출 순서와 예외 처리 규칙도 언어별로 다릅니다. 활용: RAII 패턴에서 자원 획득과 해제를 객체 수명에 묶어 누수를 줄입니다. 금융 서버의 파일, 소켓, DB 연결은 명시적 close나 try-with-resources 같은 구조가 더 안전할 수 있어, 가비지 컬렉션이 자원 해제를 즉시 보장하지 않는다는 점을 알아야 합니다.","[[추상 클래스]], [[생성자]], [[예외 처리]], [[제네릭]], [[컴파일러]]",보강 개념(페이지 직접 언급 없음),"프로그래밍 언어 문제에서는 소멸자의 정의만 쓰지 말고 관련 개념(추상 클래스, 생성자, 예외 처리)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,하,하,/api/concept-images/CS-458.svg,"소멸자(프로그래밍 언어)의 핵심 정의와 관련 개념을 요약한 CSV 링크 기반 동적 개념 이미지; 관련 개념: 추상 클래스, 생성자, 예외 처리",,,0
CS-459,소프트웨어 생명주기,Software Life Cycle,소프트웨어공학,#,ㅅ,소프트웨어 생명주기는 소프트웨어가 기획·요구분석·설계·구현·테스트·배포·운영·폐기까지 거치며 체계적으로 관리되는 전체 개발 과정입니다.,"의미: 소프트웨어 생명주기는 아이디어가 실제 서비스가 되고 운영·유지보수를 거쳐 폐기될 때까지의 단계와 활동을 말한다. 폭포수, 애자일, 나선형 모델은 이 생명주기를 어떻게 조직하고 반복할지에 대한 서로 다른 방식이다. 활용: 금융 시스템에서는 개발 완료보다 운영 중 변경관리, 장애 대응, 보안 패치, 데이터 보존, 규제 변경 반영이 더 긴 기간을 차지한다. 따라서 생명주기 관점에서는 초기 요구분석뿐 아니라 배포 후 모니터링, 형상 관리, 테스트 자동화, 폐기 시 데이터 이관·삭제 계획까지 포함해야 한다.","[[소프트웨어공학]], [[폭포수 모델]], [[프로토타입 모델]], [[테스트]], [[형상 관리]]",보강 개념(페이지 직접 언급 없음),"소프트웨어공학 문제에서는 소프트웨어 생명주기의 정의만 쓰지 말고 관련 개념(소프트웨어공학, 폭포수 모델, 프로토타입 모델)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,하,중,/api/concept-images/CS-459.svg,"소프트웨어 생명주기(소프트웨어공학)의 핵심 정의와 관련 개념을 요약한 CSV 링크 기반 동적 개념 이미지; 관련 개념: 소프트웨어공학, 폭포수 모델, 프로토타입 모델",,,0
CS-460,수명,Lifetime,프로그래밍 언어,#,ㅅ,"수명은 변수나 객체가 생성되어 유효하게 접근될 수 있는 기간으로, 메모리 위치와 해제 시점을 이해하는 핵심 기준입니다.","의미: 수명은 이름을 볼 수 있는 스코프와 다릅니다. 지역 변수는 블록 밖에서 이름이 보이지 않아도 객체 참조가 남아 있으면 힙 객체가 살아 있을 수 있고, C의 스택 변수 주소를 반환하면 수명이 끝난 메모리를 가리키는 문제가 생깁니다. 활용: 포인터, 참조, 가비지 컬렉션, 자원 해제를 다룰 때 필수 개념입니다. 금융 애플리케이션에서는 캐시와 세션 객체의 수명을 잘못 잡으면 메모리 누수나 오래된 데이터 사용으로 이어지므로 소유권과 해제 정책을 명확히 해야 합니다.","[[참조]], [[스코프]], [[스택 메모리]], [[힙 메모리]], [[컴파일러]]",05-08-산업은행-기출.md; 05-03-대구은행-기출.md; 05-02-기업은행-기출.md,"프로그래밍 언어 문제에서는 수명의 정의만 쓰지 말고 관련 개념(참조, 스코프, 스택 메모리)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,중,중,/api/concept-images/CS-460.svg,"수명(프로그래밍 언어)의 핵심 정의와 관련 개념을 요약한 CSV 링크 기반 동적 개념 이미지; 관련 개념: 참조, 스코프, 스택 메모리",,,0
CS-461,순수 함수,Pure Function,프로그래밍 언어,#,ㅅ,순수 함수는 같은 입력에 항상 같은 출력을 반환하고 외부 상태 변경이나 I/O 같은 부작용이 없어 추론과 테스트가 쉬운 함수입니다.,"의미: 순수 함수는 전역 변수 수정, 파일 기록, 네트워크 호출, 현재 시간 의존처럼 결과를 예측 어렵게 만드는 요소를 배제합니다. 참조 투명성이 있어 호출을 결과값으로 바꿔도 프로그램 의미가 유지됩니다. 활용: 금융 계산식, 검증 규칙, 데이터 변환처럼 정확성과 재현성이 중요한 로직에 적합합니다. 모든 코드를 순수하게 만들 수는 없으므로 I/O와 상태 변경을 경계로 몰아넣고, 핵심 계산을 순수 함수로 분리하면 테스트와 감사가 쉬워집니다.","[[클로저]], [[함수형 프로그래밍]], [[고차 함수]], [[불변성]], [[컴파일러]]",보강 개념(페이지 직접 언급 없음),"프로그래밍 언어 문제에서는 순수 함수의 정의만 쓰지 말고 관련 개념(클로저, 함수형 프로그래밍, 고차 함수)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,하,중,/api/concept-images/CS-461.svg,"순수 함수(프로그래밍 언어)의 핵심 정의와 관련 개념을 요약한 CSV 링크 기반 동적 개념 이미지; 관련 개념: 클로저, 함수형 프로그래밍, 고차 함수",,,0
CS-462,슈퍼스칼라,Superscalar,컴퓨터구조,#,ㅅ,"슈퍼스칼라는 한 클럭에 여러 명령어를 동시에 발행해 복수 실행 유닛에서 처리하도록 하는 CPU 설계로, 명령 수준 병렬성을 활용합니다.","의미: 슈퍼스칼라 프로세서는 인출·해독한 명령어들 사이의 의존성을 분석해 ALU, 로드/스토어 유닛, 분기 유닛 등에 동시에 배치합니다. 파이프라이닝이 시간적으로 겹치는 실행이라면 슈퍼스칼라는 같은 단계에서도 여러 명령을 병렬 발행합니다. 활용: 성능 향상은 코드에 독립 명령이 충분할 때 가능하며 데이터 의존성, 분기 실패, 캐시 미스가 있으면 발행 폭을 다 쓰지 못합니다. 금융 계산 엔진에서는 루프 unrolling, 벡터화, 메모리 접근 정리가 슈퍼스칼라 자원을 활용하게 하지만, 순차 의존 거래 로직은 효과가 제한됩니다.","[[제어 해저드]], [[구조적 해저드]], [[CISC]], [[RISC]], [[CPU]]",14-1-CPU-설계.md,"컴퓨터구조 문제에서는 슈퍼스칼라의 정의만 쓰지 말고 관련 개념(제어 해저드, 구조적 해저드, CISC)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,중,상,/api/concept-images/CS-462.svg,"슈퍼스칼라(컴퓨터구조)의 핵심 정의와 관련 개념을 요약한 CSV 링크 기반 동적 개념 이미지; 관련 개념: 제어 해저드, 구조적 해저드, CISC",,,0
CS-463,스래싱,Thrashing,운영체제,#,ㅅ,스래싱은 물리 메모리가 부족해 프로세스들이 실제 실행보다 페이지 교체와 디스크 입출력에 대부분의 시간을 쓰는 심각한 성능 저하 상태입니다.,"의미: 스래싱은 각 프로세스의 워킹 세트를 메모리에 유지하지 못해 페이지 폴트가 연속적으로 발생하는 상황입니다. 운영체제는 페이지를 계속 내보내고 다시 읽어오느라 CPU 사용률은 낮아지고 디스크 I/O만 증가합니다. 활용: 스래싱은 단순히 메모리 사용률이 높다는 뜻이 아니라 진행률이 급락한 상태입니다. 해결은 프로세스 수 감소, 메모리 증설, 워킹 세트 관리, 부하 제한입니다. 금융권 온라인 서버에서 스왑 사용과 major fault가 급증하면 거래 지연과 타임아웃이 번지므로 자동 확장보다 우선 부하 차단과 메모리 원인 분석이 필요합니다.","[[LRU]], [[Optimal 페이지 교체]], [[워킹 세트]], [[파일 시스템]], [[프로세스]]",보강 개념(페이지 직접 언급 없음),"운영체제 문제에서는 스래싱의 정의만 쓰지 말고 관련 개념(LRU, Optimal 페이지 교체, 워킹 세트)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,중,상,/api/concept-images/CS-463.svg,"스래싱(운영체제)의 핵심 정의와 관련 개념을 요약한 CSV 링크 기반 동적 개념 이미지; 관련 개념: LRU, Optimal 페이지 교체, 워킹 세트",,,0
CS-464,스코프,Scope,프로그래밍 언어,#,ㅅ,"스코프는 이름이 프로그램의 어느 영역에서 의미를 갖고 접근 가능한지를 정하는 규칙으로, 충돌과 의도치 않은 공유를 줄입니다.","의미: 스코프는 변수·함수·클래스 이름의 가시 범위를 나타내며 블록, 함수, 클래스, 모듈, 전역 스코프 등으로 나뉩니다. 수명은 메모리의 유효 기간이고 스코프는 이름으로 접근 가능한 범위라서 서로 다를 수 있습니다. 활용: 지역 변수를 좁게 두면 변경 영향이 작고, 전역 스코프 오염을 줄이면 테스트와 유지보수가 쉬워집니다. 클로저는 외부 스코프 변수를 캡처하므로 강력하지만 오래 살아 있는 참조를 만들 수 있어 메모리와 동시성에 주의해야 합니다.","[[포인터]], [[참조]], [[수명]], [[스택 메모리]], [[컴파일러]]",05-05-SGI서울보증-기출.md; 11-03-설계-결합도-응집도.md,"프로그래밍 언어 문제에서는 스코프의 정의만 쓰지 말고 관련 개념(포인터, 참조, 수명)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,중,하,/api/concept-images/CS-464.svg,"스코프(프로그래밍 언어)의 핵심 정의와 관련 개념을 요약한 CSV 링크 기반 동적 개념 이미지; 관련 개념: 포인터, 참조, 수명",,,0
CS-465,스택 메모리,Stack Memory,프로그래밍 언어,#,ㅅ,스택 메모리는 함수 호출마다 생성되는 지역 변수와 반환 주소 등을 후입선출 방식으로 관리하는 빠르지만 크기가 제한된 영역입니다.,"의미: 스택 메모리는 호출 프레임 단위로 할당되고 함수가 끝나면 자동으로 해제됩니다. 할당과 해제가 단순해 빠르지만, 프레임 수나 지역 데이터가 너무 크면 스택 오버플로가 발생합니다. 힙 객체와 달리 수명이 호출 구조에 강하게 묶입니다. 활용: 지역 변수, 매개변수, 재귀 호출 관리에 쓰입니다. C/C++에서는 스택 변수 주소를 함수 밖에서 사용하면 위험하고, Java에서는 객체 자체는 힙에 두고 참조 변수가 스택 프레임에 있을 수 있다는 구분이 면접에서 자주 나옵니다.","[[스코프]], [[수명]], [[힙 메모리]], [[가비지 컬렉션]], [[컴파일러]]",보강 개념(페이지 직접 언급 없음),"프로그래밍 언어 문제에서는 스택 메모리의 정의만 쓰지 말고 관련 개념(스코프, 수명, 힙 메모리)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,하,중,/api/concept-images/CS-465.svg,"스택 메모리(프로그래밍 언어)의 핵심 정의와 관련 개념을 요약한 CSV 링크 기반 동적 개념 이미지; 관련 개념: 스코프, 수명, 힙 메모리",,,0
